補充搜尋關鍵詞,學校代碼,學校名稱,學校簡稱,學系代碼,學系名稱,學系簡稱,學群類別,招生名額可填志願數,學群類別代碼,學校學群類別,術科考試,國文檢定,英文檢定,數學A檢定,數學B檢定,社會檢定,自然檢定,大考英聽檢定,術科項目1檢定,術科項目2檢定,術科項目3檢定,術科項目4檢定,術科項目5檢定
,14,淡江大學,淡江,1411,歐洲語文學系德文組,歐語德文組,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1412,歐洲語文學系西文組,歐語西文組,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1413,歐洲語文學系俄文組,歐語俄文組,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1414,日本語文學系,日文系,第一類學群,31,1,14-1,--,均標,--,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1415,財務金融學系,財金系,第一類學群,31,1,14-1,--,--,--,--,後標,--,--,--,,,,,
,14,淡江大學,淡江,1416,財務金融學系全球財務管理全英語學士班,財管英語班,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1417,國際企業學系經貿管理組,經貿管理組,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1418,國際企業學系國際商學全英語組,國商全英語,第一類學群,31,1,14-1,--,--,均標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1419,風險管理與保險學系,風保系,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1420,經濟學系,經濟系,第一類學群,31,1,14-1,--,--,--,--,後標,--,--,--,,,,,
,14,淡江大學,淡江,1421,會計學系,會計系,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1422,企業管理學系,企管系,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1423,企業管理學系全英語學士班,企管全英班,第一類學群,31,1,14-1,--,--,均標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1424,統計與資料科學學系,統計系,第一類學群,31,1,14-1,--,--,--,--,底標,--,--,--,,,,,
,14,淡江大學,淡江,1425,資訊管理學系,資管系,第一類學群,31,1,14-1,--,--,--,--,後標,--,--,--,,,,,
,14,淡江大學,淡江,1426,運輸管理學系,運管系,第一類學群,31,1,14-1,--,--,--,--,底標,--,--,--,,,,,
,14,淡江大學,淡江,1427,公共行政暨法律學系,政法系,第一類學群,31,1,14-1,--,--,--,--,--,後標,--,--,,,,,
,14,淡江大學,淡江,1428,管理科學學系,管科系,第一類學群,31,1,14-1,--,--,--,--,底標,--,--,--,,,,,
,14,淡江大學,淡江,1429,外交與國際關係學系全英語學士班,外交系,第一類學群,31,1,14-1,--,--,均標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1430,國際觀光管理學系全英語學士班,觀光系,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1431,全球政治經濟學系全英語學士班,政經系,第一類學群,31,1,14-1,--,--,後標,--,--,--,--,--,,,,,
,14,淡江大學,淡江,1432,應用數學與數據科學學系,數學系,第二類學群,14,2,14-2,--,--,--,底標,--,--,--,--,,,,,
,14,淡江大學,淡江,1433,化學學系,化學系,第二類學群,14,2,14-2,--,--,後標,--,--,--,後標,--,,,,,
,14,淡江大學,淡江,1434,物理學系(量子材料組),物理量子組,第二類學群,14,2,14-2,--,--,--,後標,--,--,後標,--,,,,,
,14,淡江大學,淡江,1435,物理學系(天文與基礎物理組),物理天文組,第二類學群,14,2,14-2,--,--,--,--,--,--,後標,--,,,,,
,14,淡江大學,淡江,1436,建築學系,建築系,第二類學群,14,2,14-2,--,後標,後標,後標,後標,--,--,--,,,,,
,14,淡江大學,淡江,1437,土木工程學系,土木系,第二類學群,14,2,14-2,--,--,--,--,--,--,後標,--,,,,,
,14,淡江大學,淡江,1438,資訊工程學系,資工系,第二類學群,14,2,14-2,--,--,--,後標,--,--,--,--,,,,,
,14,淡江大學,淡江,1439,資訊工程學系全英語學士班,資工全英班,第二類學群,14,2,14-2,--,--,後標,--,後標,--,--,--,,,,,
,14,淡江大學,淡江,1440,機械與機電工程學系,機械系,第二類學群,14,2,14-2,--,--,--,底標,--,--,--,--,,,,,
,14,淡江大學,淡江,1441,電機工程學系,電機系,第二類學群,14,2,14-2,--,--,--,後標,--,--,--,--,,,,,
,14,淡江大學,淡江,1442,化學工程與材料工程學系,化材系,第二類學群,14,2,14-2,--,--,--,--,--,--,後標,--,,,,,
,14,淡江大學,淡江,1443,航空太空工程學系,航太系,第二類學群,14,2,14-2,--,--,--,後標,後標,--,--,--,,,,,
,14,淡江大學,淡江,1444,水資源及環境工程學系,水環系,第二類學群,14,2,14-2,--,--,--,後標,--,--,後標,--,,,,,
,14,淡江大學,淡江,1445,人工智慧學系,AI系,第二類學群,14,2,14-2,--,--,--,後標,均標,--,--,--,,,,,
,15,逢甲大學,逢甲,1501,會計學系,會計系,第一類學群,24,1,15-1,--,--,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1502,國際經營與貿易學系,國貿系,第一類學群,24,1,15-1,--,--,均標,--,後標,後標,--,--,,,,,
,15,逢甲大學,逢甲,1503,國際企業管理全英語學士學位學程,國企全英班,第一類學群,24,1,15-1,--,--,均標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1504,財稅學系,財稅系,第一類學群,24,1,15-1,--,--,後標,--,--,後標,--,--,,,,,
,15,逢甲大學,逢甲,1505,合作經濟暨社會事業經營學系,合經系,第一類學群,24,1,15-1,--,--,後標,--,--,後標,--,--,,,,,
,15,逢甲大學,逢甲,1506,統計學系商業大數據組,商業大數據,第一類學群,24,1,15-1,--,--,後標,--,均標,後標,--,--,,,,,
,15,逢甲大學,逢甲,1507,統計學系大數據分析與市場決策組,市場決策組,第一類學群,24,1,15-1,--,--,後標,--,均標,--,--,--,,,,,
,15,逢甲大學,逢甲,1508,經濟學系,經濟系,第一類學群,24,1,15-1,--,--,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1509,企業管理學系,企管系,第一類學群,24,1,15-1,--,後標,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1510,行銷學系,行銷系,第一類學群,24,1,15-1,--,後標,後標,--,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1511,中國文學系,中文系,第一類學群,24,1,15-1,--,均標,後標,--,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1512,外國語文學系,外文系,第一類學群,24,1,15-1,--,後標,均標,--,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1513,都市計畫與空間資訊學系,都資系,第一類學群,24,1,15-1,--,後標,後標,--,--,後標,--,--,,,,,
,15,逢甲大學,逢甲,1514,運輸與物流學系,運輸物流系,第一類學群,24,1,15-1,--,後標,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1515,土地管理學系,土管系,第一類學群,24,1,15-1,--,後標,後標,--,--,後標,--,--,,,,,
,15,逢甲大學,逢甲,1516,財務金融學系,財金系,第一類學群,24,1,15-1,--,--,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1517,風險管理與保險學系,風保系,第一類學群,24,1,15-1,--,後標,後標,--,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1518,財務工程與精算學士學位學程,財精學程,第一類學群,24,1,15-1,--,--,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1519,金融學院學士班,金融學士班,第一類學群,24,1,15-1,--,--,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1520,室內設計學士學位學程,室內設計,第一類學群,24,1,15-1,--,均標,後標,--,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1521,澳洲墨爾本皇家理工大學商學與創新雙學士學位學程,RMIT商創,第一類學群,24,1,15-1,--,--,均標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1522,澳洲昆士蘭大學商學雙學士學位學程,UQ商學,第一類學群,24,1,15-1,--,--,均標,--,均標,--,--,--,,,,,
,15,逢甲大學,逢甲,1523,澳洲新南威爾斯大學設計雙學士學位學程,新南威爾斯,第一類學群,24,1,15-1,--,均標,均標,--,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1524,美國加州聖荷西州立大學商學大數據分析雙學士學位學程,大數據分析,第一類學群,24,1,15-1,--,--,均標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1525,機械與電腦輔助工程學系,機電系,第二類學群,26,2,15-2,--,--,後標,--,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1526,纖維與複合材料學系,纖複系,第二類學群,26,2,15-2,--,--,後標,--,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1527,工業工程與系統管理學系A組,工工系A組,第二類學群,26,2,15-2,--,--,後標,後標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1528,工業工程與系統管理學系B組,工工系B組,第二類學群,26,2,15-2,--,--,後標,--,後標,--,--,--,,,,,
,15,逢甲大學,逢甲,1529,化學工程學系,化工系,第二類學群,26,2,15-2,--,--,後標,--,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1530,航太與系統工程學系,航太系,第二類學群,26,2,15-2,--,--,後標,--,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1531,精密系統設計學士學位學程,精密學程,第二類學群,26,2,15-2,--,--,後標,--,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1532,應用數學系A組,應數系A組,第二類學群,26,2,15-2,--,--,後標,後標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1533,應用數學系B組,應數系B組,第二類學群,26,2,15-2,--,--,後標,--,均標,--,--,--,,,,,
,15,逢甲大學,逢甲,1534,材料科學與工程學系,材料系,第二類學群,26,2,15-2,--,--,後標,--,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1535,環境工程與科學學系,環科系,第二類學群,26,2,15-2,--,後標,--,後標,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1536,光電科學與工程學系,光電系,第二類學群,26,2,15-2,--,後標,後標,後標,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1537,資訊工程學系,資訊系,第二類學群,26,2,15-2,--,--,後標,均標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1538,電子工程學系,電子系,第二類學群,26,2,15-2,--,--,後標,後標,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1539,電機工程學系,電機系,第二類學群,26,2,15-2,--,--,後標,均標,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1540,自動控制工程學系,自控系,第二類學群,26,2,15-2,--,--,後標,後標,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1541,資訊電機學院學士班,資電學士班,第二類學群,26,2,15-2,--,--,後標,均標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1542,通訊工程學系,通訊系,第二類學群,26,2,15-2,--,--,後標,後標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1543,土木工程學系,土木系,第二類學群,26,2,15-2,--,--,後標,後標,--,--,後標,--,,,,,
,15,逢甲大學,逢甲,1544,水利工程與資源保育學系,水利系,第二類學群,26,2,15-2,--,--,後標,後標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1545,建築專業學院學士班,建築學士班,第二類學群,26,2,15-2,--,均標,均標,--,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1546,澳洲昆士蘭大學電機工程雙學士學位學程,昆士蘭電機,第二類學群,26,2,15-2,--,--,均標,均標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1547,澳洲蒙納許大學資訊工程雙學士學位學程,蒙納許資訊,第二類學群,26,2,15-2,--,--,均標,後標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1548,美國加州聖荷西州立大學電機工程雙學士學位學程,聖荷西電機,第二類學群,26,2,15-2,--,--,均標,後標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1549,美國加州舊金山州立大學資訊工程雙學士學位學程,舊金山資訊,第二類學群,26,2,15-2,--,--,均標,後標,--,--,--,--,,,,,
,15,逢甲大學,逢甲,1550,人工智慧技術與應用學士學位學程,AI學程,第二類學群,26,2,15-2,--,--,後標,均標,--,--,--,--,,,,,
中央大學,16,國立中央大學,中央,1601,中國文學系,中文系,第一類學群,10,1,16-1,--,前標,均標,--,--,均標,--,--,,,,,
中央大學,16,國立中央大學,中央,1602,英美語文學系,英文系,第一類學群,10,1,16-1,--,前標,頂標,--,--,--,--,--,,,,,
中央大學,16,國立中央大學,中央,1603,法國語文學系,法文系,第一類學群,10,1,16-1,--,前標,前標,--,--,前標,--,--,,,,,
中央大學,16,國立中央大學,中央,1604,文學院學士班,文院學士班,第一類學群,10,1,16-1,--,前標,前標,--,均標,均標,--,--,,,,,
中央大學,16,國立中央大學,中央,1605,企業管理學系,企管系,第一類學群,10,1,16-1,--,前標,前標,--,前標,--,--,--,,,,,
中央大學,16,國立中央大學,中央,1606,經濟學系,經濟系,第一類學群,10,1,16-1,--,均標,均標,--,前標,--,--,--,,,,,
中央大學,16,國立中央大學,中央,1607,財務金融學系,財金系,第一類學群,10,1,16-1,--,前標,前標,--,前標,均標,--,--,,,,,
中央大學,16,國立中央大學,中央,1608,客家語文暨社會科學學系客家語文及傳播組,客家語傳,第一類學群,10,1,16-1,--,前標,均標,--,均標,前標,--,--,,,,,
中央大學,16,國立中央大學,中央,1609,客家語文暨社會科學學系客家社會及政策組,客家社政,第一類學群,10,1,16-1,--,前標,均標,--,均標,前標,--,--,,,,,
中央大學,16,國立中央大學,中央,1610,法律與政府學系,法政系,第一類學群,10,1,16-1,--,頂標,前標,--,均標,前標,--,--,,,,,
中央大學,16,國立中央大學,中央,1611,數學系計算與資料科學組,數學計資,第二類學群,23,2,16-2,--,--,均標,前標,--,--,均標,--,,,,,
中央大學,16,國立中央大學,中央,1612,數學系數學科學組,數學數科,第二類學群,23,2,16-2,--,--,均標,前標,--,--,均標,--,,,,,
中央大學,16,國立中央大學,中央,1613,物理學系,物理系,第二類學群,23,2,16-2,--,--,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1614,化學學系,化學系,第二類學群,23,2,16-2,--,均標,前標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1615,光電科學與工程學系,光電系,第二類學群,23,2,16-2,--,均標,前標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1616,理學院學士班,理學士班,第二類學群,23,2,16-2,--,--,均標,前標,--,--,前標,B級,,,,,
中央大學,16,國立中央大學,中央,1617,土木工程學系,土木系,第二類學群,23,2,16-2,--,--,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1618,機械工程學系先進材料與精密製造組,機械材料,第二類學群,23,2,16-2,--,均標,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1619,機械工程學系光機電工程組,機械光機電,第二類學群,23,2,16-2,--,均標,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1620,機械工程學系智慧系統與永續能源組,機械智能,第二類學群,23,2,16-2,--,均標,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1621,化學工程與材料工程學系,化材系,第二類學群,23,2,16-2,--,前標,前標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1622,工學院學士班,工學士班,第二類學群,23,2,16-2,--,--,均標,前標,--,均標,前標,--,,,,,
中央大學,16,國立中央大學,中央,1623,資訊管理學系,資管系,第二類學群,23,2,16-2,--,--,前標,前標,--,--,均標,--,,,,,
中央大學,16,國立中央大學,中央,1624,電機工程學系,電機系,第二類學群,23,2,16-2,--,前標,前標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1625,資訊工程學系,資工系,第二類學群,23,2,16-2,--,前標,前標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1626,通訊工程學系,通訊系,第二類學群,23,2,16-2,--,前標,前標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1627,資訊電機學院學士班,資電學士班,第二類學群,23,2,16-2,--,前標,前標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1628,大氣科學學系,大氣系,第二類學群,23,2,16-2,--,均標,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1629,太空科學與工程學系,太空系,第二類學群,23,2,16-2,--,均標,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1630,地球科學學系,地科系,第二類學群,23,2,16-2,--,均標,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1631,地球科學學院學士班,地科學士班,第二類學群,23,2,16-2,--,均標,前標,均標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1632,生醫科學與工程學系,生醫系,第二類學群,23,2,16-2,--,均標,均標,前標,--,--,前標,--,,,,,
中央大學,16,國立中央大學,中央,1633,機械工程學系前瞻半導體國際組,機械半導體,第二類學群,23,2,16-2,--,均標,前標,前標,--,--,均標,--,,,,,
中央大學,16,國立中央大學,中央,1634,生命科學系,生科系,第三類學群,1,3,16-3,--,--,均標,均標,--,--,前標,--,,,,,
,17,中國文化大學,文化,1701,哲學與歷史學系(哲學組),哲學組,第一類學群,30,1,17-1,--,底標,--,--,--,--,--,--,,,,,
,17,中國文化大學,文化,1702,哲學與歷史學系(史學組),史學組,第一類學群,30,1,17-1,--,--,--,--,--,底標,--,--,,,,,
,17,中國文化大學,文化,1703,中國文學系,中文系,第一類學群,30,1,17-1,--,底標,--,--,--,--,--,--,,,,,
,17,中國文化大學,文化,1704,日本語文學系,日文系,第一類學群,30,1,17-1,--,--,底標,--,--,--,--,--,,,,,
,17,中國文化大學,文化,1705,韓國語文學系,韓文系,第一類學群,30,1,17-1,--,底標,--,--,--,--,--,--,,,,,
,17,中國文化大學,文化,1706,歐美語文學系,歐美系,第一類學群,30,1,17-1,--,--,底標,--,--,--,--,--,,,,,
,17,中國文化大學,文化,1707,全球商務學士學位學程,全商系,第一類學群,30,1,17-1,--,--,底標,--,--,--,--,--,,,,,
,17,中國文化大學,文化,1708,法律學系,法律學系,第一類學群,30,1,17-1,--,底標,--,--,--,--,--,--,,,,,
,17,中國文化大學,文化,1709,政治與經濟學系,政經系,第一類學群,30,1,17-1,--,--,--,--,--,底標,--,--,,,,,
,17,中國文化大學,文化,1710,勞動暨人力資源學系,勞動系,第一類學群,30,1,17-1,--,--,--,--,--,底標,--,--,,,,,
,17,中國文化大學,文化,1711,社會福利學系,社福系,第一類學群,30,1,17-1,--,--,--,--,--,底標,--,--,,,,,
